Index,X,Y
11396,546,432
11397,552,432
11398,555,432
11399,617,432
11400,648,432
11401,727,432
11402,746,432
11403,750,432
11404,769,432
11405,774,432
11406,778,432
11407,781,432
11408,804,432
11409,884,432
11410,888,432
11411,890,432
11412,899,432
11413,902,432
11414,69,433
11415,70,433
11416,137,433
11417,142,433
11418,161,433
11419,178,433
11420,191,433
11421,212,433
11422,221,433
11423,227,433
11424,228,433
11425,231,433
11426,232,433
11427,233,433
11428,236,433
11429,242,433
11430,269,433
11431,302,433
11432,305,433
11433,327,433
11434,344,433
11435,359,433
11436,362,433
11437,371,433
11438,381,433
11439,452,433
11440,470,433
11441,528,433
11442,585,433
11443,594,433
11444,604,433
11445,605,433
11446,624,433
11447,741,433
11448,742,433
11449,799,433
11450,810,433
11451,811,433
11452,818,433
11453,912,433
11454,913,433
11455,917,433
11456,957,433
11457,975,433
11458,22,434
11459,28,434
11460,65,434
11461,88,434
11462,186,434
11463,208,434
11464,239,434
11465,243,434
11466,266,434
11467,349,434
11468,352,434
11469,356,434
11470,389,434
11471,410,434
11472,525,434
11473,605,434
11474,644,434
11475,657,434
11476,675,434
11477,761,434
11478,793,434
11479,807,434
11480,821,434
11481,822,434
11482,840,434
11483,882,434
11484,938,434
11485,939,434
11486,979,434
11487,988,434
11488,10,435
11489,42,435
11490,46,435
11491,47,435
11492,53,435
11493,61,435
11494,62,435
11495,77,435
11496,78,435
11497,80,435
11498,119,435
11499,151,435
11500,154,435
11501,275,435
11502,278,435
11503,281,435
11504,283,435
11505,294,435
11506,378,435
11507,410,435
11508,427,435
11509,441,435
11510,500,435
11511,517,435
11512,542,435
11513,578,435
11514,633,435
11515,684,435
11516,738,435
11517,767,435
11518,775,435
11519,831,435
11520,835,435
11521,856,435
11522,927,435
11523,952,435
11524,985,435
11525,992,435
11526,995,435
11527,4,436
11528,5,436
11529,14,436
11530,17,436
11531,24,436
11532,34,436
11533,39,436
11534,56,436
11535,89,436
11536,92,436
11537,95,436
11538,98,436
11539,99,436
11540,100,436
11541,101,436
11542,105,436
11543,112,436
11544,132,436
11545,181,436
11546,186,436
11547,204,436
11548,295,436
11549,301,436
11550,308,436
11551,310,436
11552,319,436
11553,320,436
11554,324,436
11555,327,436
11556,331,436
11557,338,436
11558,347,436
11559,366,436
11560,389,436
11561,407,436
11562,418,436
11563,480,436
11564,486,436
11565,572,436
11566,573,436
11567,587,436
11568,591,436
11569,617,436
11570,626,436
11571,727,436
11572,788,436
11573,841,436
11574,845,436
11575,851,436
11576,878,436
11577,879,436
11578,887,436
11579,920,436
11580,923,436
11581,944,436
11582,969,436
11583,147,437
11584,169,437
11585,254,437
11586,313,437
11587,321,437
11588,344,437
11589,361,437
11590,382,437
11591,392,437
11592,423,437
11593,505,437
11594,510,437
11595,604,437
11596,660,437
11597,661,437
11598,693,437
11599,732,437
11600,769,437
11601,859,437
11602,866,437
11603,867,437
11604,875,437
11605,904,437
11606,977,437
11607,29,438
11608,32,438
11609,60,438
11610,69,438
11611,125,438
11612,135,438
11613,137,438
11614,141,438
11615,157,438
11616,163,438
11617,196,438
11618,248,438
11619,269,438
11620,279,438
11621,351,438
11622,385,438
11623,386,438
11624,434,438
11625,490,438
11626,493,438
11627,522,438
11628,538,438
11629,559,438
11630,569,438
11631,571,438
11632,645,438
11633,649,438
11634,668,438
11635,711,438
11636,732,438
11637,747,438
11638,765,438
11639,809,438
11640,821,438
11641,870,438
11642,890,438
11643,895,438
11644,896,438
11645,931,438
11646,936,438
11647,951,438
11648,954,438
11649,959,438
11650,962,438
11651,981,438
11652,987,438
11653,992,438
11654,15,439
11655,23,439
11656,32,439
11657,35,439
11658,115,439
11659,129,439
11660,150,439
11661,179,439
11662,188,439
11663,225,439
11664,291,439
11665,304,439
11666,356,439
11667,565,439
11668,577,439
11669,621,439
11670,649,439
11671,670,439
11672,671,439
11673,752,439
11674,798,439
11675,813,439
11676,839,439
11677,842,439
11678,887,439
11679,908,439
11680,914,439
11681,972,439
11682,996,439
11683,51,440
11684,95,440
11685,101,440
11686,119,440
11687,146,440
11688,200,440
11689,266,440
11690,272,440
11691,377,440
11692,381,440
11693,479,440
11694,513,440
11695,687,440
11696,697,440
11697,744,440
11698,790,440
11699,816,440
11700,836,440
11701,920,440
11702,923,440
11703,924,440
11704,928,440
11705,5,441
11706,38,441
11707,46,441
11708,126,441
11709,133,441
11710,138,441
11711,154,441
11712,171,441
11713,172,441
11714,250,441
11715,296,441
11716,334,441
11717,351,441
11718,371,441
11719,412,441
11720,502,441
11721,553,441
11722,583,441
11723,641,441
11724,653,441
11725,660,441
11726,728,441
11727,738,441
11728,787,441
11729,830,441
11730,835,441
11731,836,441
11732,874,441
11733,931,441
11734,941,441
11735,953,441
11736,989,441
11737,5,442
11738,24,442
11739,33,442
11740,49,442
11741,76,442
11742,149,442
11743,183,442
11744,201,442
11745,232,442
11746,317,442
11747,323,442
11748,385,442
11749,399,442
11750,404,442
11751,415,442
11752,418,442
11753,434,442
11754,438,442
11755,529,442
11756,534,442
11757,572,442
11758,573,442
11759,591,442
11760,616,442
11761,617,442
11762,641,442
11763,661,442
11764,830,442
11765,852,442
11766,879,442
11767,880,442
11768,945,442
11769,959,442
11770,965,442
11771,970,442
11772,982,442
11773,30,443
11774,41,443
11775,49,443
11776,88,443
11777,111,443
11778,117,443
11779,118,443
11780,178,443
11781,227,443
11782,246,443
11783,255,443
11784,289,443
11785,309,443
11786,359,443
11787,418,443
11788,540,443
11789,608,443
11790,631,443
11791,641,443
11792,682,443
11793,743,443
11794,745,443
11795,885,443
11796,11,444
11797,29,444
11798,83,444
11799,90,444
11800,107,444
11801,130,444
11802,190,444
11803,224,444
11804,255,444
11805,289,444
11806,367,444
11807,430,444
11808,501,444
11809,543,444
11810,602,444
11811,612,444
11812,664,444
11813,668,444
11814,682,444
11815,722,444
11816,773,444
11817,990,444
11818,993,444
11819,52,445
11820,53,445
11821,97,445
11822,100,445
11823,125,445
11824,167,445
11825,195,445
11826,296,445
11827,354,445
11828,372,445
11829,396,445
11830,564,445
11831,598,445
11832,611,445
11833,625,445
11834,686,445
11835,689,445
11836,700,445
11837,715,445
11838,756,445
11839,926,445
11840,993,445
11841,35,446
11842,36,446
11843,40,446
11844,44,446
11845,70,446
11846,142,446
11847,152,446
11848,155,446
11849,177,446
11850,184,446
11851,204,446
11852,230,446
11853,268,446
11854,354,446
11855,359,446
11856,379,446
11857,408,446
11858,558,446
11859,580,446
11860,598,446
11861,664,446
11862,697,446
11863,748,446
11864,779,446
11865,808,446
11866,996,446
11867,35,447
11868,61,447
11869,85,447
11870,90,447
11871,141,447
11872,222,447
11873,236,447
11874,244,447
11875,262,447
11876,268,447
11877,275,447
11878,379,447
11879,403,447
11880,438,447
11881,704,447
11882,722,447
11883,740,447
11884,743,447
11885,808,447
11886,959,447
11887,963,447
11888,988,447
11889,22,448
11890,29,448
11891,49,448
11892,57,448
11893,75,448
11894,78,448
11895,117,448
11896,136,448
11897,187,448
11898,215,448
11899,268,448
11900,280,448
11901,308,448
11902,329,448
11903,335,448
11904,373,448
11905,700,448
11906,725,448
11907,822,448
11908,67,449
11909,95,449
11910,136,449
11911,184,449
11912,195,449
11913,258,449
11914,424,449
11915,429,449
11916,457,449
11917,460,449
11918,478,449
11919,768,449
11920,787,449
11921,4,450
11922,15,450
11923,38,450
11924,53,450
11925,95,450
11926,122,450
11927,146,450
11928,155,450
11929,176,450
11930,209,450
11931,225,450
11932,323,450
11933,383,450
11934,396,450
11935,409,450
11936,452,450
11937,474,450
11938,530,450
11939,539,450
11940,665,450
11941,698,450
11942,712,450
11943,717,450
11944,721,450
11945,15,451
11946,41,451
11947,73,451
11948,112,451
11949,204,451
11950,248,451
11951,301,451
11952,350,451
11953,383,451
11954,413,451
11955,542,451
11956,601,451
11957,606,451
11958,627,451
11959,684,451
11960,771,451
11961,9,452
11962,21,452
11963,34,452
11964,84,452
11965,100,452
11966,108,452
11967,130,452
11968,150,452
11969,160,452
11970,163,452
11971,181,452
11972,256,452
11973,420,452
11974,430,452
11975,452,452
11976,535,452
11977,569,452
11978,592,452
11979,636,452
11980,759,452
11981,802,452
11982,12,453
11983,27,453
11984,28,453
11985,32,453
11986,38,453
11987,94,453
11988,125,453
11989,137,453
11990,172,453
11991,200,453
11992,221,453
11993,231,453
11994,397,453
11995,425,453
11996,631,453
11997,739,453
11998,777,453
11999,814,453
12000,5,454
12001,9,454
12002,61,454
12003,167,454
12004,172,454
12005,191,454
12006,233,454
12007,511,454
12008,582,454
12009,601,454
12010,606,454
12011,651,454
12012,718,454
12013,782,454
12014,79,455
12015,89,455
12016,114,455
12017,156,455
12018,167,455
12019,195,455
12020,258,455
12021,381,455
12022,549,455
12023,767,455
12024,56,456
12025,65,456
12026,72,456
12027,99,456
12028,159,456
12029,162,456
12030,199,456
12031,219,456
12032,247,456
12033,371,456
12034,381,456
12035,408,456
12036,419,456
12037,454,456
12038,699,456
12039,803,456
12040,16,457
12041,19,457
12042,94,457
12043,99,457
12044,151,457
12045,178,457
12046,214,457
12047,227,457
12048,255,457
12049,375,457
12050,414,457
12051,426,457
12052,764,457
12053,3,458
12054,99,458
12055,136,458
12056,143,458
12057,392,458
12058,426,458
12059,632,458
12060,825,458
12061,124,459
12062,133,459
12063,148,459
12064,165,459
12065,190,459
12066,309,459
12067,400,459
12068,416,459
12069,417,459
12070,462,459
12071,7,460
12072,72,460
12073,173,460
12074,405,460
12075,413,460
12076,80,461
12077,117,461
12078,161,461
12079,445,461
12080,681,461
12081,683,461
12082,13,462
12083,14,462
12084,156,462
12085,168,462
12086,299,462
12087,399,462
12088,428,462
12089,567,462
12090,732,462
12091,739,462
12092,9,463
12093,90,463
12094,124,463
12095,164,463
12096,411,463
12097,10,464
12098,146,464
12099,319,464
12100,353,464
12101,748,464
12102,981,464
12103,5,465
12104,182,465
12105,991,465
12106,114,466
12107,119,466
12108,680,466
12109,114,467
12110,370,467
12111,533,467
12112,147,468
12113,187,468
12114,672,468
12115,683,468
12116,455,469
12117,790,469
12118,3,470
12119,191,470
12120,397,470
12121,23,471
12122,188,471
12123,348,471
12124,577,471
12125,14,472
12126,26,472
12127,148,472
12128,197,472
12129,371,472
12130,391,472
12131,428,472
12132,8,473
12133,18,473
12134,5,474
12135,657,474
12136,165,475
12137,623,475
12138,160,476
12139,221,476
12140,11,478
12141,381,478
12142,647,478
12143,255,479
12144,185,480
12145,574,480
12146,686,480
12147,9,481
12148,391,481
12149,422,481
12150,621,481
12151,211,482
12152,5,483
12153,24,483
12154,746,483
12155,17,484
12156,306,484
12157,311,484
12158,417,484
12159,409,485
12160,574,485
12161,8,486
12162,24,486
12163,436,486
12164,606,486
12165,746,486
12166,31,487
12167,218,487
12168,27,488
12169,28,488
12170,182,488
12171,311,488
12172,405,488
12173,368,489
12174,499,489
12175,500,489
12176,592,489
12177,5,490
12178,8,490
12179,12,490
12180,21,490
12181,302,490
12182,491,490
12183,719,490
12184,21,491
12185,25,491
12186,490,491
12187,18,492
12188,19,492
12189,189,492
12190,652,492
12191,14,493
12192,86,493
12193,408,493
12194,423,493
12195,490,494
12196,513,494
12197,16,495
12198,20,495
12199,23,495
12200,31,495
12201,328,495
12202,409,495
12203,13,496
12204,322,496
12205,499,496
12206,86,497
12207,658,497
12208,8,498
12209,14,498
12210,25,498
12211,617,498
12212,621,498
12213,4,499
12214,8,499
12215,19,499
12216,36,499
12217,188,499
12218,491,499
12219,494,499
12220,30,500
12221,44,500
12222,322,500
12223,749,500
12224,609,502
12225,622,502
12226,10,503
12227,22,503
12228,33,503
12229,48,503
12230,49,503
12231,449,503
12232,630,503
12233,28,504
12234,40,504
12235,46,504
12236,642,504
12237,6,505
12238,14,505
12239,41,505
12240,18,506
12241,24,506
12242,634,506
12243,749,506
12244,19,507
12245,44,507
12246,46,507
12247,456,507
12248,642,507
12249,5,508
12250,13,508
12251,36,508
12252,52,508
12253,488,508
12254,630,508
12255,4,509
12256,7,509
12257,33,509
12258,473,509
12259,556,509
12260,586,509
12261,18,510
12262,48,510
12263,52,510
12264,13,511
12265,24,511
12266,28,511
12267,43,511
12268,10,512
12269,31,512
12270,34,512
12271,235,512
12272,448,512
12273,55,513
12274,58,513
12275,22,514
12276,43,514
12277,49,514
12278,71,514
12279,734,514
12280,8,515
12281,42,515
12282,607,515
12283,27,516
12284,32,516
12285,655,516
12286,3,517
12287,12,517
12288,17,517
12289,18,517
12290,38,517
12291,45,517
12292,56,517
12293,61,517
12294,65,517
12295,524,517
12296,13,518
12297,70,518
12298,8,519
12299,12,519
12300,23,519
12301,27,519
12302,68,519
12303,72,519
12304,608,519
12305,32,520
12306,49,520
12307,55,520
12308,65,520
12309,611,520
12310,43,521
12311,38,522
12312,47,522
12313,571,522
12314,600,522
12315,622,522
12316,655,522
12317,13,523
12318,22,523
12319,35,523
12320,63,523
12321,567,523
12322,609,523
12323,3,524
12324,4,524
12325,7,524
12326,18,524
12327,29,524
12328,30,524
12329,44,524
12330,54,524
12331,74,524
12332,18,525
12333,51,525
12334,58,525
12335,77,525
12336,571,525
12337,588,525
12338,12,526
12339,15,526
12340,39,526
12341,63,526
12342,68,526
12343,444,526
12344,620,526
12345,3,527
12346,22,527
12347,31,527
12348,44,527
12349,75,527
12350,518,527
12351,611,527
12352,26,528
12353,30,528
12354,34,528
12355,48,528
12356,79,528
12357,38,529
12358,61,529
12359,70,529
12360,82,529
12361,83,529
12362,3,530
12363,13,530
12364,30,530
12365,52,530
12366,57,530
12367,76,530
12368,88,530
12369,99,530
12370,612,530
12371,9,531
12372,41,531
12373,45,531
12374,66,531
12375,19,532
12376,24,532
12377,60,532
12378,76,532
12379,78,532
12380,85,532
12381,72,533
12382,89,533
12383,893,533
12384,12,534
12385,13,534
12386,30,534
12387,36,534
12388,49,534
12389,84,534
12390,97,534
12391,231,534
12392,6,535
12393,30,535
12394,52,535
12395,57,535
12396,63,535
12397,91,535
12398,118,535
12399,521,535
12400,603,535
12401,22,536
12402,27,536
12403,69,536
12404,77,536
12405,83,536
12406,89,536
12407,112,536
12408,587,536
12409,620,536
12410,50,537
12411,96,537
12412,100,537
12413,546,537
12414,584,537
12415,34,538
12416,39,538
12417,40,538
12418,62,538
12419,571,538
12420,572,538
12421,22,539
12422,57,539
12423,64,539
12424,88,539
12425,7,540
12426,50,540
12427,54,540
12428,68,540
12429,101,540
12430,793,540
12431,14,541
12432,46,541
12433,25,542
12434,26,542
12435,72,542
12436,94,542
12437,97,542
12438,106,542
12439,107,542
12440,595,542
12441,8,543
12442,29,543
12443,51,543
12444,52,543
12445,75,543
12446,105,543
12447,911,543
12448,12,544
12449,15,544
12450,21,544
12451,35,544
12452,43,544
12453,47,544
12454,56,544
12455,63,544
12456,80,544
12457,104,544
12458,916,544
12459,18,545
12460,68,545
12461,71,545
12462,84,545
12463,91,545
12464,104,545
12465,59,546
12466,80,546
12467,92,546
12468,97,546
12469,98,546
12470,535,546
12471,792,546
12472,12,547
12473,20,547
12474,30,547
12475,75,547
12476,80,547
12477,84,547
12478,107,547
12479,753,547
12480,14,548
12481,20,548
12482,23,548
12483,46,548
12484,54,548
12485,34,549
12486,41,549
12487,63,549
12488,26,550
12489,28,550
12490,38,550
12491,60,550
12492,71,550
12493,76,550
12494,93,550
12495,102,550
12496,105,550
12497,72,551
12498,76,551
12499,95,551
12500,100,551
12501,912,551
12502,5,552
12503,17,552
12504,55,552
12505,64,552
12506,79,552
12507,885,552
12508,14,553
12509,17,553
12510,52,553
12511,55,553
12512,58,553
12513,879,553
12514,909,553
12515,44,554
12516,91,554
12517,92,554
12518,107,554
12519,22,555
12520,34,555
12521,55,555
12522,67,555
12523,70,555
12524,73,555
12525,77,555
12526,93,555
12527,102,555
12528,923,555
12529,12,556
12530,17,556
12531,49,556
12532,59,556
12533,77,556
12534,84,556
12535,114,556
12536,579,556
12537,908,556
12538,18,557
12539,41,557
12540,80,557
12541,99,557
12542,528,557
12543,917,557
12544,133,558
12545,7,559
12546,8,559
12547,26,559
12548,101,559
12549,124,559
12550,13,560
12551,30,560
12552,58,560
12553,63,560
12554,74,560
12555,84,560
12556,95,560
12557,108,560
12558,931,560
12559,33,561
12560,73,561
12561,89,561
12562,98,561
12563,99,561
12564,105,561
12565,112,561
12566,22,562
12567,50,562
12568,54,562
12569,70,562
12570,917,562
12571,3,563
12572,19,563
12573,76,563
12574,115,563
12575,122,563
12576,7,564
12577,25,564
12578,32,564
12579,43,564
12580,66,564
12581,81,564
12582,96,564
12583,99,564
12584,107,564
12585,125,564
12586,431,564
12587,554,564
12588,13,565
12589,37,565
12590,46,565
12591,54,565
12592,58,565
12593,90,565
12594,104,565
12595,137,565
12596,28,566
12597,50,566
12598,59,566
12599,120,566
12600,934,566
12601,3,567
12602,64,567
12603,94,567
12604,884,567
12605,19,568
12606,38,568
12607,67,568
12608,71,568
12609,81,568
12610,86,568
12611,92,568
12612,104,568
12613,10,569
12614,30,569
12615,33,569
12616,54,569
12617,80,569
12618,87,569
12619,117,569
12620,124,569
12621,127,569
12622,136,569
12623,14,570
12624,26,570
12625,43,570
12626,53,570
12627,96,570
12628,99,570
12629,113,570
12630,19,571
12631,20,571
12632,36,571
12633,40,571
12634,67,571
12635,9,572
12636,36,572
12637,48,572
12638,59,572
12639,60,572
12640,63,572
12641,91,572
12642,882,572
12643,5,573
12644,10,573
12645,19,573
12646,51,573
12647,53,573
12648,82,573
12649,84,573
12650,98,573
12651,118,573
12652,131,573
12653,134,573
12654,707,573
12655,55,574
12656,75,574
12657,94,574
12658,101,574
12659,115,574
12660,118,574
12661,121,574
12662,704,574
12663,29,575
12664,31,575
12665,35,575
12666,47,575
12667,48,575
12668,53,575
12669,59,575
12670,62,575
12671,69,575
12672,102,575
12673,882,575
12674,887,575
12675,14,576
12676,16,576
12677,26,576
12678,41,576
12679,82,576
12680,98,576
12681,128,576
12682,658,576
12683,711,576
12684,56,577
12685,98,577
12686,103,577
12687,105,577
12688,115,577
12689,132,577
12690,19,578
12691,45,578
12692,58,578
12693,86,578
12694,586,578
12695,32,579
12696,33,579
12697,38,579
12698,61,579
12699,72,579
12700,78,579
12701,91,579
12702,109,579
12703,120,579
12704,123,579
12705,12,580
12706,13,580
12707,28,580
12708,49,580
12709,67,580
12710,74,580
12711,89,580
12712,96,580
12713,102,580
12714,112,580
12715,134,580
12716,659,580
12717,14,581
12718,20,581
12719,64,581
12720,88,581
12721,89,581
12722,102,581
12723,108,581
12724,112,581
12725,124,581
12726,129,581
12727,137,581
12728,740,581
12729,7,582
12730,20,582
12731,38,582
12732,42,582
12733,57,582
12734,106,582
12735,117,582
12736,120,582
12737,142,582
12738,7,583
12739,10,583
12740,24,583
12741,82,583
12742,836,583
12743,11,584
12744,14,584
12745,29,584
12746,33,584
12747,49,584
12748,91,584
12749,95,584
12750,102,584
12751,137,584
12752,36,585
12753,42,585
12754,66,585
12755,71,585
12756,76,585
12757,85,585
12758,86,585
12759,90,585
12760,112,585
12761,125,585
12762,126,585
12763,130,585
12764,143,585
12765,581,585
12766,4,586
12767,22,586
12768,26,586
12769,63,586
12770,67,586
12771,82,586
12772,116,586
12773,703,586
12774,751,586
12775,18,587
12776,50,587
12777,121,587
12778,134,587
12779,139,587
12780,8,588
12781,54,588
12782,57,588
12783,73,588
12784,80,588
12785,88,588
12786,102,588
12787,104,588
12788,142,588
12789,147,588
12790,15,589
12791,62,589
12792,94,589
12793,99,589
12794,104,589
12795,107,589
12796,110,589
12797,117,589
12798,152,589
12799,698,589
12800,18,590
12801,22,590
12802,40,590
12803,48,590
12804,115,590
12805,120,590
12806,128,590
12807,138,590
12808,705,590
12809,3,591
12810,29,591
12811,35,591
12812,98,591
12813,7,592
12814,10,592
12815,31,592
12816,58,592
12817,71,592
12818,79,592
12819,106,592
12820,131,592
12821,145,592
12822,18,593
12823,40,593
12824,44,593
12825,48,593
12826,58,593
12827,74,593
12828,86,593
12829,87,593
12830,101,593
12831,110,593
12832,113,593
12833,136,593
12834,14,594
12835,15,594
12836,44,594
12837,55,594
12838,95,594
12839,114,594
12840,115,594
12841,127,594
12842,131,594
12843,140,594
12844,142,594
12845,761,594
12846,5,595
12847,15,595
12848,22,595
12849,61,595
12850,65,595
12851,78,595
12852,80,595
12853,93,595
12854,110,595
12855,151,595
12856,154,595
12857,33,596
12858,99,596
12859,148,596
12860,157,596
12861,9,597
12862,26,597
12863,29,597
12864,30,597
12865,40,597
12866,49,597
12867,81,597
12868,88,597
12869,104,597
12870,119,597
12871,129,597
12872,145,597
12873,38,598
12874,135,598
12875,12,599
12876,16,599
12877,21,599
12878,65,599
12879,73,599
12880,85,599
12881,86,599
12882,124,599
12883,705,599
12884,4,600
12885,11,600
12886,46,600
12887,54,600
12888,65,600
12889,82,600
12890,99,600
12891,113,600
12892,118,600
12893,130,600
12894,141,600
12895,18,601
12896,31,601
12897,49,601
12898,52,601
12899,58,601
12900,96,601
12901,106,601
12902,109,601
12903,147,601
12904,153,601
12905,7,602
12906,40,602
12907,57,602
12908,61,602
12909,76,602
12910,90,602
12911,91,602
12912,127,602
12913,159,602
12914,14,603
12915,15,603
12916,66,603
12917,68,603
12918,86,603
12919,90,603
12920,130,603
12921,134,603
12922,142,603
12923,22,604
12924,32,604
12925,46,604
12926,86,604
12927,91,604
12928,108,604
12929,122,604
12930,18,605
12931,26,605
12932,47,605
12933,52,605
12934,56,605
12935,63,605
12936,139,605
12937,140,605
12938,141,605
12939,774,605
12940,7,606
12941,60,606
12942,63,606
12943,64,606
12944,67,606
12945,91,606
12946,112,606
12947,115,606
12948,150,606
12949,153,606
12950,154,606
12951,157,606
12952,4,607
12953,12,607
12954,21,607
12955,38,607
12956,82,607
12957,102,607
12958,145,607
12959,29,608
12960,30,608
12961,39,608
12962,44,608
12963,48,608
12964,107,608
12965,756,608
12966,18,609
12967,29,609
12968,37,609
12969,38,609
12970,39,609
12971,51,609
12972,57,609
12973,64,609
12974,73,609
12975,98,609
12976,111,609
12977,112,609
12978,130,609
12979,141,609
12980,162,609
12981,94,610
12982,115,610
12983,138,610
12984,9,611
12985,12,611
12986,88,611
12987,131,611
12988,148,611
12989,153,611
12990,157,611
12991,723,611
12992,71,612
12993,77,612
12994,115,612
12995,127,612
12996,130,612
12997,149,612
12998,748,612
12999,27,613
13000,39,613
13001,64,613
13002,67,613
13003,92,613
13004,108,613
13005,134,613
13006,160,613
13007,170,613
13008,8,614
13009,23,614
13010,30,614
13011,34,614
13012,43,614
13013,48,614
13014,56,614
13015,61,614
13016,87,614
13017,101,614
13018,122,614
13019,137,614
13020,145,614
13021,159,615
13022,174,615
13023,3,616
13024,12,616
13025,52,616
13026,77,616
13027,81,616
13028,82,616
13029,126,616
13030,154,616
13031,174,616
13032,175,616
13033,4,617
13034,36,617
13035,56,617
13036,60,617
13037,76,617
13038,97,617
13039,132,617
13040,167,617
13041,171,617
13042,176,617
13043,707,617
13044,18,618
13045,31,618
13046,39,618
13047,43,618
13048,65,618
13049,69,618
13050,135,618
13051,149,618
13052,162,618
13053,173,618
13054,10,619
13055,13,619
13056,48,619
13057,51,619
13058,72,619
13059,82,619
13060,86,619
13061,91,619
13062,109,619
13063,113,619
13064,118,619
13065,128,619
13066,158,619
13067,171,619
13068,172,619
13069,194,619
13070,27,620
13071,36,620
13072,121,620
13073,129,620
13074,131,620
13075,167,620
13076,181,620
13077,21,621
13078,31,621
13079,39,621
13080,55,621
13081,68,621
13082,101,621
13083,117,621
13084,140,621
13085,155,621
13086,190,621
13087,3,622
13088,6,622
13089,9,622
13090,17,622
13091,50,622
13092,63,622
13093,73,622
13094,79,622
13095,88,622
13096,94,622
13097,108,622
13098,142,622
13099,9,623
13100,58,623
13101,84,623
13102,88,623
13103,109,623
13104,136,623
13105,147,623
13106,150,623
13107,164,623
13108,171,623
13109,173,623
13110,178,623
13111,179,623
13112,32,624
13113,42,624
13114,46,624
13115,69,624
13116,117,624
13117,125,624
13118,128,624
13119,183,624
13120,15,625
13121,26,625
13122,35,625
13123,76,625
13124,134,625
13125,154,625
13126,158,625
13127,168,625
13128,7,626
13129,18,626
13130,29,626
13131,59,626
13132,65,626
13133,119,626
13134,147,626
13135,153,626
13136,163,626
13137,184,626
13138,185,626
13139,32,627
13140,47,627
13141,69,627
13142,80,627
13143,93,627
13144,94,627
13145,100,627
13146,107,627
13147,124,627
13148,166,627
13149,173,627
13150,176,627
13151,179,627
13152,189,627
13153,791,627
13154,47,628
13155,74,628
13156,114,628
13157,139,628
13158,150,628
13159,157,628
13160,171,628
13161,5,629
13162,8,629
13163,41,629
13164,44,629
13165,57,629
13166,88,629
13167,135,629
13168,160,629
13169,171,629
13170,173,629
13171,26,630
13172,40,630
13173,41,630
13174,51,630
13175,127,630
13176,145,630
13177,156,630
13178,161,630
13179,178,630
13180,22,631
13181,40,631
13182,42,631
13183,48,631
13184,64,631
13185,67,631
13186,77,631
13187,102,631
13188,136,631
13189,152,631
13190,166,631
13191,178,631
13192,183,631
13193,193,631
13194,196,631
13195,199,631
13196,6,632
13197,11,632
13198,41,632
13199,47,632
13200,79,632
13201,99,632
13202,105,632
13203,109,632
13204,123,632
13205,144,632
13206,169,632
13207,200,632
13208,18,633
13209,27,633
13210,30,633
13211,37,633
13212,70,633
13213,74,633
13214,89,633
13215,118,633
13216,172,633
13217,188,633
13218,209,633
13219,21,634
13220,85,634
13221,96,634
13222,109,634
13223,127,634
13224,141,634
13225,154,634
13226,160,634
13227,177,634
13228,182,634
13229,6,635
13230,56,635
13231,57,635
13232,82,635
13233,96,635
13234,122,635
13235,146,635
13236,151,635
13237,204,635
13238,11,636
13239,26,636
13240,32,636
13241,46,636
13242,57,636
13243,60,636
13244,64,636
13245,70,636
13246,78,636
13247,90,636
13248,97,636
13249,98,636
13250,135,636
13251,194,636
13252,197,636
13253,10,637
13254,43,637
13255,45,637
13256,103,637
13257,129,637
13258,141,637
13259,145,637
13260,169,637
13261,170,637
13262,6,638
13263,83,638
13264,116,638
13265,117,638
13266,135,638
13267,145,638
13268,150,638
13269,170,638
13270,203,638
13271,11,639
13272,15,639
13273,21,639
13274,33,639
13275,41,639
13276,98,639
13277,100,639
13278,110,639
13279,173,639
13280,188,639
13281,205,639
13282,28,640
13283,50,640
13284,51,640
13285,52,640
13286,53,640
13287,62,640
13288,90,640
13289,122,640
13290,157,640
13291,160,640
13292,176,640
13293,210,640
13294,25,641
13295,45,641
13296,53,641
13297,71,641
13298,77,641
13299,113,641
13300,134,641
13301,140,641
13302,143,641
13303,146,641
13304,161,641
13305,203,641
13306,17,642
13307,57,642
13308,77,642
13309,90,642
13310,103,642
13311,118,642
13312,129,642
13313,164,642
13314,180,642
13315,199,642
13316,36,643
13317,65,643
13318,72,643
13319,78,643
13320,93,643
13321,94,643
13322,123,643
13323,126,643
13324,159,643
13325,164,643
13326,176,643
13327,214,643
13328,21,644
13329,42,644
13330,62,644
13331,86,644
13332,112,644
13333,150,644
13334,167,644
13335,187,644
13336,190,644
13337,205,644
13338,20,645
13339,29,645
13340,43,645
13341,102,645
13342,119,645
13343,130,645
13344,145,645
13345,150,645
13346,160,645
13347,173,645
13348,179,645
13349,217,645
13350,3,646
13351,7,646
13352,32,646
13353,38,646
13354,62,646
13355,78,646
13356,93,646
13357,108,646
13358,127,646
13359,135,646
13360,149,646
13361,157,646
13362,196,646
13363,32,647
13364,48,647
13365,58,647
13366,68,647
13367,82,647
13368,115,647
13369,140,647
13370,163,647
13371,168,647
13372,201,647
13373,212,647
13374,52,648
13375,124,648
13376,134,648
13377,152,648
13378,162,648
13379,167,648
13380,172,648
13381,176,648
13382,183,648
13383,208,648
13384,16,649
13385,22,649
13386,49,649
13387,50,649
13388,72,649
13389,93,649
13390,145,649
13391,156,649
13392,159,649
13393,180,649
